img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131082911-120214132613-p-O-malinovij-milfej.jpg,Малиновый мильфей,https://eda.ru/recepty/vypechka-deserty/malinovij-milfej-25271,0,Французская кухня,4,,"['{""id"": 13554, ""name"": ""Слоеное тесто"", ""amount"": ""200 г""}', '{""id"": 13567, ""name"": ""Малина"", ""amount"": ""400 г""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""200 мл""}', '{""id"": 13584, ""name"": ""Свежая мята"", ""amount"": ""2 стебля""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""100 г""}']",1304,24,0
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131083136-120213180055-p-O-tort-napoleon-s-kakao.jpg,Торт «Наполеон» с какао,https://eda.ru/recepty/vypechka-deserty/tort-napoleon-s-kakao-17518,0,Русская кухня,4,2 часа,"['{""id"": 13492, ""name"": ""Маргарин"", ""amount"": ""200 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 стакана""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""1 стакан""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""200 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 стакан""}', '{""id"": 14096, ""name"": ""Какао-порошок"", ""amount"": ""3 чайные ложки""}']",613,24,6
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131082439-120213181530-p-O-tort-pavlova-so-slivochnim-kremom.jpg,Торт «Павлова» со сливочным кремом,https://eda.ru/recepty/vypechka-deserty/tort-pavlova-so-slivochnim-kremom-18814,0,Европейская кухня,4,,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 стакан""}', '{""id"": 13489, ""name"": ""Яичный белок"", ""amount"": ""6 штук""}', '{""id"": 13775, ""name"": ""Кукурузная мука"", ""amount"": ""2 чайные ложки""}', '{""id"": 13984, ""name"": ""Белый винный уксус"", ""amount"": ""1 столовая ложка""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""1 столовая ложка""}', '{""id"": 13488, ""name"": ""Фрукты"", ""amount"": ""6 штук""}', '{""id"": 13974, ""name"": ""Сливки 40%-ные"", ""amount"": ""400 мл""}']",885,24,4
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160717170530-160725162322-p-O-bistrij-tort-bez-vipechki.jpg,Быстрый торт без выпечки,https://eda.ru/recepty/vypechka-deserty/bistrij-tort-bez-vipechki-33094,0,,12,40 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""3,5 стакана""}', '{""id"": 13616, ""name"": ""Сгущенное молоко"", ""amount"": ""1 банка""}', '{""id"": 15321, ""name"": ""Гашеная сода"", ""amount"": ""1 чайная ложка""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""750 мл""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""200 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1,5 стакана""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""1 штука""}']",953,24,4
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/151204100824-151212152213-p-O-sloenie-kosichki-s-kuricej-sirom.jpg,Слоеные косички с курицей и сыром,https://eda.ru/recepty/vypechka-deserty/sloenie-kosichki-s-kuricej-sirom-31384,0,Европейская кухня,4,1 час,"['{""id"": 16237, ""name"": ""Пресное слоеное тесто"", ""amount"": ""300 г""}', '{""id"": 13965, ""name"": ""Твердый сыр"", ""amount"": ""200 г""}', '{""id"": 14505, ""name"": ""Копченая куриная грудка"", ""amount"": ""300 г""}', '{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""1 штука""}']",854,24,4
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130813174717-130819001723-p-O-medovye-grushi-s-pryanostyami-v-sloenom-teste.jpg,Медовые груши с пряностями в слоеном тесте,https://eda.ru/recepty/vypechka-deserty/medovye-grushi-s-pryanostyami-v-sloenom-teste-31369,0,Европейская кухня,4,1 час,"['{""id"": 13496, ""name"": ""Груши"", ""amount"": ""4 штуки""}', '{""id"": 13554, ""name"": ""Слоеное тесто"", ""amount"": ""1 штука""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""4 стакана""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 стакана""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""330 г""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""½ штуки""}', '{""id"": 13522, ""name"": ""Ваниль"", ""amount"": ""1 штука""}', '{""id"": 14172, ""name"": ""Палочки корицы"", ""amount"": ""3 штуки""}', '{""id"": 13621, ""name"": ""Гвоздика"", ""amount"": ""8 штук""}']",785,24,2
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214124812-130220215223-p-O-ponchiki-s-glazurju-dunkin-donuts.jpg,Пончики с глазурью (Dunkin donuts),https://eda.ru/recepty/vypechka-deserty/ponchiki-s-glazurju-dunkin-donuts-35969,0,Американская кухня,10,1 час,"['{""id"": 14050, ""name"": ""Ванильный экстракт"", ""amount"": ""2 чайные ложки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""½ стакана""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 стакана""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""2 чайные ложки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 14094, ""name"": ""Шоколад"", ""amount"": ""100 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""100 г""}']",716,24,16
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131112107-130201145338-p-O-francuzskie-pirozhnie-makaroni.jpg,Французские пирожные макароны,https://eda.ru/recepty/vypechka-deserty/francuzskie-pirozhnie-makaroni-35734,0,Французская кухня,4,1 час 30 минут,"['{""id"": 14892, ""name"": ""Молотый миндаль"", ""amount"": ""90 г""}', '{""id"": 13489, ""name"": ""Яичный белок"", ""amount"": ""2 штуки""}', '{""id"": 13546, ""name"": ""Какао"", ""amount"": ""2 чайные ложки""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""150 г""}', '{""id"": 14342, ""name"": ""Растворимый кофе"", ""amount"": ""½ чайной ложки""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""½ штуки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""50 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""20 г""}', '{""id"": 13551, ""name"": ""Картофельный крахмал"", ""amount"": ""1 чайная ложка""}']",668,24,1
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120705181646-130222130256-p-O-shokoladnij-pirog-s-tvorozhnimi-sharikami.jpg,Шоколадный пирог с творожными шариками,https://eda.ru/recepty/vypechka-deserty/shokoladnij-pirog-s-tvorozhnimi-sharikami-35991,0,Итальянская кухня,6,1 час 15 минут,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""250 г""}', '{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""2 штуки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""110 г""}', '{""id"": 15161, ""name"": ""Крахмал"", ""amount"": ""5 столовых ложек""}', '{""id"": 13561, ""name"": ""Горький шоколад"", ""amount"": ""50 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 столовые ложки""}', '{""id"": 13546, ""name"": ""Какао"", ""amount"": ""3 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""60 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""на кончике ножа""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}']",782,24,6
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131083649-170817213708-p-O-jablochnoe-pechene-s-semechkami-i-orehami.jpg,Яблочное печенье с семечками и орехами,https://eda.ru/recepty/vypechka-deserty/jablochnoe-pechene-s-semechkami-i-orehami-34915,0,,5,50 минут,"['{""id"": 13932, ""name"": ""Отруби"", ""amount"": ""¼ стакана""}', '{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""¾ стакана""}', '{""id"": 14531, ""name"": ""Яблочное пюре"", ""amount"": ""240 г""}', '{""id"": 13500, ""name"": ""Миндаль"", ""amount"": ""33 г""}', '{""id"": 13580, ""name"": ""Грецкие орехи"", ""amount"": ""33 г""}', '{""id"": 14137, ""name"": ""Семечки подсолнуха"", ""amount"": ""33 г""}', '{""id"": 13806, ""name"": ""Сухофрукты"", ""amount"": ""100 г""}', '{""id"": 13767, ""name"": ""Ореховое масло"", ""amount"": ""2 столовые ложки""}']",566,24,1
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130410124428-130420213814-p-O-abrikosovo-tvorozhnij-pirog.jpg,Абрикосово-творожный пирог,https://eda.ru/recepty/vypechka-deserty/abrikosovo-tvorozhnij-pirog-37137,0,Русская кухня,4,1 час 10 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""150 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 16296, ""name"": ""Творожная масса"", ""amount"": ""200 г""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""1,5 столовые ложки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1,5 столовые ложки""}', '{""id"": 15161, ""name"": ""Крахмал"", ""amount"": ""1 столовая ложка""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""1 чайная ложка""}', '{""id"": 15400, ""name"": ""Консервированные абрикосы"", ""amount"": ""4 штуки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1 чайная ложка""}']",606,24,5
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130713154821-130722210505-p-O-prostoj-biskvitnij-korzh.jpg,Простой бисквитный корж,https://eda.ru/recepty/vypechka-deserty/prostoj-biskvitnij-korzh-38735,0,Европейская кухня,4,1 час,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""6 штук""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 стакан""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 стакан""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""по вкусу""}', '{""id"": 13538, ""name"": ""Кислота лимонная"", ""amount"": ""10 г""}']",915,24,7
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130907154434-130919162623-p-O-smetannik-v-multivarke.jpg,Сметанник в мультиварке,https://eda.ru/recepty/vypechka-deserty/smetannik-v-multivarke-39741,0,Европейская кухня,12,1 час,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 стакана""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 стакана""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""600 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""100 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1 столовая ложка""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""1 штука""}', '{""id"": 13493, ""name"": ""Творог"", ""amount"": ""200 г""}']",686,24,4
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082509-130909134926-p-O-shokoladnij-tort-djavola.jpg,Шоколадный торт дьявола,https://eda.ru/recepty/vypechka-deserty/shokoladnij-tort-djavola-39609,0,Европейская кухня,9,1 час 30 минут,"['{""id"": 14096, ""name"": ""Какао-порошок"", ""amount"": ""100 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""225 г""}', '{""id"": 14342, ""name"": ""Растворимый кофе"", ""amount"": ""200 мл""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""280 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""250 г""}', '{""id"": 15321, ""name"": ""Гашеная сода"", ""amount"": ""½ столовой ложки""}', '{""id"": 14094, ""name"": ""Шоколад"", ""amount"": ""300 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""1 чайная ложка""}', '{""id"": 13832, ""name"": ""Сливки 20%-ные"", ""amount"": ""100 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}']",534,24,7
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/131014225425-131029221332-p-O-keks-s-vishnej-i-orehami.jpg,Кекс с вишней и орехами,https://eda.ru/recepty/vypechka-deserty/keks-s-vishnej-i-orehami-40369,0,Европейская кухня,10,55 минут,"['{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""200 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""150 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""200 г""}', '{""id"": 16406, ""name"": ""Тертая цедра апельсина"", ""amount"": ""1 чайная ложка""}', '{""id"": 14525, ""name"": ""Шоколадный ликер"", ""amount"": ""1 столовая ложка""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1 чайная ложка""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""1 чайная ложка""}', '{""id"": 13556, ""name"": ""Вишня"", ""amount"": ""300 г""}', '{""id"": 13580, ""name"": ""Грецкие орехи"", ""amount"": ""200 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""3 столовые ложки""}']",288,24,0
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131111936-131116230123-p-O-lajmovij-paj.jpg,Лаймовый пай,https://eda.ru/recepty/vypechka-deserty/lajmovij-paj-40658,0,Европейская кухня,8,20 минут,"['{""id"": 14780, ""name"": ""Печенье из муки грубого помола"", ""amount"": ""300 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""¼ стакана""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""80 г""}', '{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""3 штуки""}', '{""id"": 13616, ""name"": ""Сгущенное молоко"", ""amount"": ""1,5 банки""}', '{""id"": 16910, ""name"": ""Свежевыжатый сок лайма"", ""amount"": ""180 мл""}']",633,24,5
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/131227123933-140106231734-p-O-pirog-s-krasnoj-smorodinoj-i-makom.jpg,Пирог с красной смородиной и маком,https://eda.ru/recepty/vypechka-deserty/pirog-s-krasnoj-smorodinoj-i-makom-41637,0,,8,1 час 20 минут,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""180 г""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""10 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13867, ""name"": ""Мак"", ""amount"": ""3 столовые ложки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""300 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""6 г""}', '{""id"": 14674, ""name"": ""Красная смородина"", ""amount"": ""200 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""200 г""}']",335,24,1
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131085856-120514141215-p-O-kish-loren-s-bekonom.jpg,Киш лорен с беконом,https://eda.ru/recepty/vypechka-deserty/kish-loren-s-bekonom-31516,0,Французская кухня,4,55 минут,"['{""id"": 13464, ""name"": ""Бекон"", ""amount"": ""200 г""}', '{""id"": 13554, ""name"": ""Слоеное тесто"", ""amount"": ""300 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""200 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 14981, ""name"": ""Свежемолотый черный перец"", ""amount"": ""щепотка""}', '{""id"": 16882, ""name"": ""Тертый сыр эмменталь"", ""amount"": ""100 г""}']",580,24,1
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160201161818-160205155150-p-O-fondan-s-shokoladom.jpg,Фондан с шоколадом,https://eda.ru/recepty/vypechka-deserty/fondan-s-shokoladom-45957,0,,4,50 минут,"['{""id"": 14333, ""name"": ""Черный шоколад 70%"", ""amount"": ""100 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 столовые ложки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 столовые ложки""}', '{""id"": 13546, ""name"": ""Какао"", ""amount"": ""1 чайная ложка""}']",712,24,1
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140924141243-150814190453-p-O-slivovoe-varene-s-greckim-orehom-i-koricej.jpg,Сливовое варенье с грецким орехом и корицей,https://eda.ru/recepty/vypechka-deserty/slivovoe-varene-s-greckim-orehom-i-koricej-46749,0,Русская кухня,12,1 час,"['{""id"": 13762, ""name"": ""Сливы"", ""amount"": ""1 кг""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""4 стакана""}', '{""id"": 15679, ""name"": ""Очищенные грецкие орехи"", ""amount"": ""130 г""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""2 чайные ложки""}']",509,24,0
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140812180013-140818183046-p-O-pankejki-iz-prokisshego-moloka.jpg,Панкейки из прокисшего молока,https://eda.ru/recepty/vypechka-deserty/pankejki-iz-prokisshego-moloka-45960,0,Американская кухня,12,30 минут,"['{""id"": 13477, ""name"": ""Кислое молоко"", ""amount"": ""500 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 столовые ложки""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""1 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""по вкусу""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2,5 стакана""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""щепотка""}']",301,24,3
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082911-150830202627-p-O-imbirnoe-pechene-prjanichnie-chelovechki.jpg,Имбирное печенье «Пряничные человечки»,https://eda.ru/recepty/vypechka-deserty/imbirnoe-pechene-prjanichnie-chelovechki-49986,0,Европейская кухня,12,1 час 30 минут,"['{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""100 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""100 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""3 столовые ложки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""3 чайные ложки""}', '{""id"": 14881, ""name"": ""Молотый имбирь"", ""amount"": ""1 чайная ложка""}', '{""id"": 13615, ""name"": ""Мускатный орех"", ""amount"": ""½ чайной ложки""}', '{""id"": 13970, ""name"": ""Молотая гвоздика"", ""amount"": ""½ чайной ложки""}', '{""id"": 13546, ""name"": ""Какао"", ""amount"": ""1 чайная ложка""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1,5 чайные ложки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""270 г""}', '{""id"": 13489, ""name"": ""Яичный белок"", ""amount"": ""1 штука""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""50 г""}']",700,24,5
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160915225201-160921121958-p-O-tykvennik.jpg,Тыквенник,https://eda.ru/recepty/vypechka-deserty/tykvennik-80520,1,Болгарская кухня,8,1 час 30 минут,"['{""id"": 13774, ""name"": ""Тыква"", ""amount"": ""1 кг""}', '{""id"": 14685, ""name"": ""Тесто фило"", ""amount"": ""500 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""200 г""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""по вкусу""}', '{""id"": 13580, ""name"": ""Грецкие орехи"", ""amount"": ""100 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""200 г""}', '{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""1 штука""}']",878,23,3
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214122930-120214123122-p-O-shokoladnij-sous.jpg,Шоколадный соус,https://eda.ru/recepty/vypechka-deserty/shokoladnij-sous-14979,0,,4,,"['{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""1,5 стакана""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""½ стакана""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 чайная ложка""}', '{""id"": 13546, ""name"": ""Какао"", ""amount"": ""1 столовая ложка""}']",371,23,5
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213175531-1202131756153-p-O-otkritij-tvorozhnij-pirog.jpg,Открытый творожный пирог,https://eda.ru/recepty/vypechka-deserty/otkritij-tvorozhnij-pirog-16776,0,,4,40 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""300 г""}', '{""id"": 13493, ""name"": ""Творог"", ""amount"": ""250 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""100 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""6 столовых ложек""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""1 чайная ложка""}']",355,23,10
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213182322-120213182620-p-O-keksi-s-arahisom.jpg,Кексы с арахисом,https://eda.ru/recepty/vypechka-deserty/keksi-s-arahisom-19604,0,Итальянская кухня,4,1 час,"['{""id"": 13915, ""name"": ""Арахис"", ""amount"": ""170 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 стакан""}', '{""id"": 14668, ""name"": ""Сметана 20%-ная"", ""amount"": ""230 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""1 стакан""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""½ чайной ложки""}']",516,23,2
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150224210655-150305014858-p-O-pechene-anzak.jpg,Печенье анзак,https://eda.ru/recepty/vypechka-deserty/pechene-anzak-19799,0,,4,1 час,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""125 г""}', '{""id"": 13576, ""name"": ""Геркулес"", ""amount"": ""100 г""}', '{""id"": 14314, ""name"": ""Кокосовая стружка"", ""amount"": ""65 г""}', '{""id"": 13637, ""name"": ""Тростниковый сахар"", ""amount"": ""170 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""125 г""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""1 столовая ложка""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""2 столовые ложки""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""1,5 чайные ложки""}']",363,23,4
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213183611-120214133334-p-O-jablochno-vanilnij-krambl.jpg,Яблочно-ванильный крамбл,https://eda.ru/recepty/vypechka-deserty/jablochno-vanilnij-krambl-25862,0,,4,35 минут,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""0,3 стакана""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""7 штук""}', '{""id"": 13408, ""name"": ""Ванильный стручок"", ""amount"": ""½ штуки""}', '{""id"": 15015, ""name"": ""Молотый мускатный орех"", ""amount"": ""¼ чайной ложки""}', '{""id"": 13482, ""name"": ""Лимонный сок"", ""amount"": ""1 столовая ложка""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""0,6 стакана""}', '{""id"": 13576, ""name"": ""Геркулес"", ""amount"": ""0,6 стакана""}', '{""id"": 14339, ""name"": ""Коричневый сахар"", ""amount"": ""0,6 стакана""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""¼ чайной ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""80 г""}']",729,23,2
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213175629-1202131757023-p-O-belyashi.jpg,Беляши из дрожжевого теста,https://eda.ru/recepty/vypechka-deserty/belyashi-17047,0,Авторская кухня,4,30 минут,"['{""id"": 13681, ""name"": ""Мясо"", ""amount"": ""600 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 головки""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""½ чайной ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""2 чайные ложки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""1 стакан""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2,5 стакана""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 чайная ложка""}', '{""id"": 13521, ""name"": ""Сухие дрожжи"", ""amount"": ""½ чайной ложки""}']",374,23,4
