img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120409220035-131105121503-p-O-kartofel-so-shkvarkami.jpg,Картофель со шкварками,https://eda.ru/recepty/osnovnye-blyuda/kartofel-so-shkvarkami-21494,0,Украинская кухня,4,40 минут,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""1 кг""}', '{""id"": 13725, ""name"": ""Свиное сало"", ""amount"": ""200 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 головки""}', '{""id"": 13425, ""name"": ""Укроп"", ""amount"": ""20 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",310,19,0
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120409220035-131105121503-p-O-kartofel-so-shkvarkami.jpg,Картофель со шкварками,https://eda.ru/recepty/osnovnye-blyuda/kartofel-so-shkvarkami-21494,0,Украинская кухня,4,40 минут,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""1 кг""}', '{""id"": 13725, ""name"": ""Свиное сало"", ""amount"": ""200 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 головки""}', '{""id"": 13425, ""name"": ""Укроп"", ""amount"": ""20 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",310,19,0
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120214131925-120214132525-p-O-govjazhij-stejk-so-slivochno-gribnim-sousom.jpg,Говяжий стейк со сливочно-грибным соусом,https://eda.ru/recepty/osnovnye-blyuda/govjazhij-stejk-so-slivochno-gribnim-sousom-25181,0,Европейская кухня,2,,"['{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""15 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""½ столовой ложки""}', '{""id"": 15241, ""name"": ""Говяжий стейк"", ""amount"": ""2 штуки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 13472, ""name"": ""Свежие грибы"", ""amount"": ""250 г""}', '{""id"": 13966, ""name"": ""Говяжий бульон"", ""amount"": ""150 мл""}', '{""id"": 13974, ""name"": ""Сливки 40%-ные"", ""amount"": ""120 мл""}', '{""id"": 14605, ""name"": ""Кудрявая петрушка"", ""amount"": ""10 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 14981, ""name"": ""Свежемолотый черный перец"", ""amount"": ""по вкусу""}']",457,19,2
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120214132605-120214133251-p-O-zharenaja-govjadina-s-brokkoli-imbirem.jpg,Жареная говядина с брокколи и имбирем,https://eda.ru/recepty/osnovnye-blyuda/zharenaja-govjadina-s-brokkoli-imbirem-25652,0,Европейская кухня,4,1 час,"['{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""2 столовые ложки""}', '{""id"": 13416, ""name"": ""Тертый имбирь"", ""amount"": ""1 столовая ложка""}', '{""id"": 13887, ""name"": ""Говяжья вырезка"", ""amount"": ""500 г""}', '{""id"": 13662, ""name"": ""Капуста брокколи"", ""amount"": ""500 г""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""½ стакана""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 14052, ""name"": ""Кукурузный крахмал"", ""amount"": ""2 столовые ложки""}', '{""id"": 13966, ""name"": ""Говяжий бульон"", ""amount"": ""1,5 стакана""}', '{""id"": 13982, ""name"": ""Бобовые проростки "", ""amount"": ""1 стакан""}']",554,19,4
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213182322-120213182649-p-O-kurica-s-abrikosami-imbirem.jpg,Курица с абрикосами и имбирем,https://eda.ru/recepty/osnovnye-blyuda/kurica-s-abrikosami-imbirem-19623,0,Китайская кухня,8,1 час,"['{""id"": 14131, ""name"": ""Куриные бедра"", ""amount"": ""16 штук""}', '{""id"": 14203, ""name"": ""Абрикосы в собственном соку"", ""amount"": ""1 стакан""}', '{""id"": 13524, ""name"": ""Лук-шалот"", ""amount"": ""2 штуки""}', '{""id"": 14115, ""name"": ""Красный винный уксус"", ""amount"": ""½ стакана""}', '{""id"": 14692, ""name"": ""Свежий имбирь"", ""amount"": ""60 г""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""⅔ стакана""}']",524,19,1
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213182735-120213190550-p-O-govjazhi-stejki-na-grile-s-sousom-barbekju-iz-kofe.jpg,Говяжьи стейки на гриле с соусом барбекю из кофе,https://eda.ru/recepty/osnovnye-blyuda/govjazhi-stejki-na-grile-s-sousom-barbekju-iz-kofe-22422,0,Американская кухня,4,,"['{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13524, ""name"": ""Лук-шалот"", ""amount"": ""1 головка""}', '{""id"": 13772, ""name"": ""Кетчуп"", ""amount"": ""1 стакан""}', '{""id"": 15029, ""name"": ""Мелко рубленный чеснок"", ""amount"": ""1 чайная ложка""}', '{""id"": 14081, ""name"": ""Эспрессо"", ""amount"": ""¼ стакана""}', '{""id"": 14339, ""name"": ""Коричневый сахар"", ""amount"": ""1 столовая ложка""}', '{""id"": 14465, ""name"": ""Чили-пудра"", ""amount"": ""2 чайные ложки""}', '{""id"": 13593, ""name"": ""Бальзамический уксус"", ""amount"": ""1 столовая ложка""}', '{""id"": 14192, ""name"": ""Говяжье филе"", ""amount"": ""4 штуки""}', '{""id"": 15174, ""name"": ""Оливковое масло extra virgin"", ""amount"": ""2 столовые ложки""}', '{""id"": 14437, ""name"": ""Крупная соль"", ""amount"": ""¾ чайной ложки""}', '{""id"": 14981, ""name"": ""Свежемолотый черный перец"", ""amount"": ""¾ чайной ложки""}']",332,19,1
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/131031145327-131110195352-p-O-forel-s-tarhunom.jpg,Форель с тархуном,https://eda.ru/recepty/osnovnye-blyuda/forel-s-tarhunom-29524,0,Армянская кухня,2,30 минут,"['{""id"": 15388, ""name"": ""Эстрагон"", ""amount"": ""10 стеблей""}', '{""id"": 14804, ""name"": ""Радужная форель"", ""amount"": ""2 штуки""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}', '{""id"": 16607, ""name"": ""Черный перец с лимонной цедрой"", ""amount"": ""по вкусу""}', '{""id"": 14881, ""name"": ""Молотый имбирь"", ""amount"": ""½ чайной ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""3 столовые ложки""}']",390,19,2
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082729-120213183158-p-O-svinie-jeskalopi-s-molodim-kartofelem-slivochnim-sousom.jpg,Свиные эскалопы с молодым картофелем и…,https://eda.ru/recepty/osnovnye-blyuda/svinie-jeskalopi-s-molodim-kartofelem-slivochnim-sousom-20002,0,,2,15 минут,"['{""id"": 14124, ""name"": ""Молодой картофель"", ""amount"": ""250 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 14717, ""name"": ""Эскалоп"", ""amount"": ""2 штуки""}', '{""id"": 13553, ""name"": ""Зернистая горчица"", ""amount"": ""1 чайная ложка""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""300 мл""}', '{""id"": 13425, ""name"": ""Укроп"", ""amount"": ""1 столовая ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13417, ""name"": ""Тертый сыр пармезан "", ""amount"": ""50 г""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",373,19,4
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120214125956-120214130306-p-O-pikantnoe-zharkoe-iz-kurici-po-kitajski-s-brokkoli-percem-ogurcom.jpg,Пикантное жаркое из курицы по‑китайски с…,https://eda.ru/recepty/osnovnye-blyuda/pikantnoe-zharkoe-iz-kurici-po-kitajski-s-brokkoli-percem-ogurcom-23977,0,Китайская кухня,4,45 минут,"['{""id"": 13566, ""name"": ""Курица"", ""amount"": ""400 г""}', '{""id"": 13662, ""name"": ""Капуста брокколи"", ""amount"": ""200 г""}', '{""id"": 15864, ""name"": ""Сладкий перец"", ""amount"": ""1 штука""}', '{""id"": 15137, ""name"": ""Огурцы"", ""amount"": ""1 штука""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""50 мл""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""50 мл""}', '{""id"": 13435, ""name"": ""Рис"", ""amount"": ""150 г""}', '{""id"": 15520, ""name"": ""Кунжут"", ""amount"": ""1 столовая ложка""}']",1163,19,6
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214125404-120214125734-p-O-tkvila-chahohbili.jpg,Тквила чахохбили,https://eda.ru/recepty/osnovnye-blyuda/tkvila-chahohbili-23682,0,Грузинская кухня,1,30 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""15 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""35 г""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""15 мл""}', '{""id"": 15828, ""name"": ""Помидоры «биф»"", ""amount"": ""70 г""}', '{""id"": 13630, ""name"": ""Кинза"", ""amount"": ""20 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",303,19,1
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131090202-120514141217-p-O-lagman-iz-indejki.jpg,Лагман из индейки,https://eda.ru/recepty/osnovnye-blyuda/lagman-iz-indejki-31520,0,,10,1 час,"['{""id"": 13768, ""name"": ""Индейка"", ""amount"": ""1 кг""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""4 штуки""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""2 головки""}', '{""id"": 13462, ""name"": ""Лук-порей"", ""amount"": ""1 штука""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""2 штуки""}', '{""id"": 13774, ""name"": ""Тыква"", ""amount"": ""200 г""}', '{""id"": 13630, ""name"": ""Кинза"", ""amount"": ""1 пучок""}', '{""id"": 15009, ""name"": ""Свежий перец чили"", ""amount"": ""1 штука""}', '{""id"": 14157, ""name"": ""Свежий красный перец"", ""amount"": ""1 штука""}', '{""id"": 13749, ""name"": ""Красная фасоль"", ""amount"": ""1 стакан""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""150 г""}', '{""id"": 13617, ""name"": ""Гречневая мука"", ""amount"": ""150 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""30 мл""}']",394,19,3
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214142532-120214153956-p-O-chahohbili-iz-ciplenka.jpg,Чахохбили из цыпленка,https://eda.ru/recepty/osnovnye-blyuda/chahohbili-iz-ciplenka-29095,0,Грузинская кухня,4,1 час,"['{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""200 г""}', '{""id"": 13792, ""name"": ""Цыпленок"", ""amount"": ""600 г""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""100 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""30 г""}', '{""id"": 13630, ""name"": ""Кинза"", ""amount"": ""10 г""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""15 г""}', '{""id"": 14139, ""name"": ""Специи"", ""amount"": ""3 г""}']",521,19,2
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/121004175948-121008204824-p-O-kurinaja-grudka-s-arahisom.jpg,Куриная грудка с арахисом,https://eda.ru/recepty/osnovnye-blyuda/kurinaja-grudka-s-arahisom-31909,0,Китайская кухня,4,1 час,"['{""id"": 13639, ""name"": ""Куриная грудка"", ""amount"": ""200 г""}', '{""id"": 16448, ""name"": ""Очищенный несоленый арахис "", ""amount"": ""75 г""}', '{""id"": 13737, ""name"": ""Черный перец горошком"", ""amount"": ""1 чайная ложка""}', '{""id"": 14404, ""name"": ""Красный перец чили"", ""amount"": ""2 штуки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 чайные ложки""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""2 столовые ложки""}', '{""id"": 13422, ""name"": ""Уксус"", ""amount"": ""2 чайные ложки""}', '{""id"": 13579, ""name"": ""Коньяк"", ""amount"": ""1 чайная ложка""}', '{""id"": 15161, ""name"": ""Крахмал"", ""amount"": ""2 столовые ложки""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 головка""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""10 г""}', '{""id"": 13525, ""name"": ""Имбирь"", ""amount"": ""10 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1 стакан""}']",413,19,2
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/110801145243-120615153455-p-O-zharenaja-kurinaja-grudka-pod-sousom-beshamel.jpg,Жареная куриная грудка под соусом бешамель,https://eda.ru/recepty/osnovnye-blyuda/zharenaja-kurinaja-grudka-pod-sousom-beshamel-32058,0,Европейская кухня,4,30 минут,"['{""id"": 13479, ""name"": ""Панировочные сухари"", ""amount"": ""100 г""}', '{""id"": 13639, ""name"": ""Куриная грудка"", ""amount"": ""700 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""4 столовые ложки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""2 стакана""}', '{""id"": 13509, ""name"": ""Шампиньоны"", ""amount"": ""200 г""}', '{""id"": 13462, ""name"": ""Лук-порей"", ""amount"": ""1 штука""}']",631,19,4
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213184037-120213190555-p-O-kurinie-grudki-v-limonnom-marinade-s-oregano-na-grile.jpg,Куриные грудки в лимонном маринаде с орегано на…,https://eda.ru/recepty/osnovnye-blyuda/kurinie-grudki-v-limonnom-marinade-s-oregano-na-grile-22425,0,Ливанская кухня,6,,"['{""id"": 15174, ""name"": ""Оливковое масло extra virgin"", ""amount"": ""¼ стакана""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""2 штуки""}', '{""id"": 15333, ""name"": ""Сушеный орегано"", ""amount"": ""1 столовая ложка""}', '{""id"": 15021, ""name"": ""Чесночная паста"", ""amount"": ""1 столовая ложка""}', '{""id"": 13592, ""name"": ""Паприка"", ""amount"": ""2 чайные ложки""}', '{""id"": 14437, ""name"": ""Крупная соль"", ""amount"": ""1,5 чайные ложки""}', '{""id"": 14981, ""name"": ""Свежемолотый черный перец"", ""amount"": ""½ чайной ложки""}', '{""id"": 15008, ""name"": ""Филе куриной грудки"", ""amount"": ""6 штук""}']",591,19,1
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131083043-120621235355-p-O-indejka-na-kabachkovoj-podushke-s-grechkoj.jpg,Индейка на кабачковой подушке с гречкой,https://eda.ru/recepty/osnovnye-blyuda/indejka-na-kabachkovoj-podushke-s-grechkoj-32137,0,Европейская кухня,3,40 минут,"['{""id"": 15142, ""name"": ""Бедро индейки"", ""amount"": ""400 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 штука""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1 чайная ложка""}', '{""id"": 14763, ""name"": ""Молодые кабачки"", ""amount"": ""1 штука""}', '{""id"": 14139, ""name"": ""Специи"", ""amount"": ""1 чайная ложка""}']",330,19,0
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120911101012-120917154958-p-O-kurica-s-ovoshhami-v-vostochnom-stile.jpg,Курица с овощами в восточном стиле,https://eda.ru/recepty/osnovnye-blyuda/kurica-s-ovoshhami-v-vostochnom-stile-32115,0,Европейская кухня,4,35 минут,"['{""id"": 13544, ""name"": ""Куриное филе"", ""amount"": ""300 г""}', '{""id"": 13551, ""name"": ""Картофельный крахмал"", ""amount"": ""2 столовые ложки""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""1 штука""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 штука""}', '{""id"": 13467, ""name"": ""Сладкий перец"", ""amount"": ""1 штука""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""3 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""2 столовые ложки""}']",335,19,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131111458-120424122820-p-O-pomidori-s-rikottoj.jpg,Помидоры с рикоттой,https://eda.ru/recepty/osnovnye-blyuda/pomidori-s-rikottoj-31216,0,Итальянская кухня,4,45 минут,"['{""id"": 14013, ""name"": ""Сыр рикотта"", ""amount"": ""500 г""}', '{""id"": 15828, ""name"": ""Помидоры «биф»"", ""amount"": ""4 штуки""}', '{""id"": 13452, ""name"": ""Ветчина"", ""amount"": ""200 г""}', '{""id"": 13462, ""name"": ""Лук-порей"", ""amount"": ""50 г""}', '{""id"": 15904, ""name"": ""Молотые сухари "", ""amount"": ""4 столовые ложки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 14155, ""name"": ""Свежий тимьян"", ""amount"": ""2 стебля""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""4 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",663,19,5
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150615095301-150618134941-p-O-zelenaja-chechevica-s-ovoshhami.jpg,Зеленая чечевица с овощами,https://eda.ru/recepty/osnovnye-blyuda/zelenaja-chechevica-s-ovoshhami-32525,0,,4,40 минут,"['{""id"": 16784, ""name"": ""Зеленая чечевица"", ""amount"": ""300 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 головки""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""2 штуки""}', '{""id"": 13464, ""name"": ""Бекон"", ""amount"": ""100 г""}', '{""id"": 14002, ""name"": ""Сельдерей"", ""amount"": ""2 стебля""}', '{""id"": 14608, ""name"": ""Хересный уксус"", ""amount"": ""50 мл""}', '{""id"": 13966, ""name"": ""Говяжий бульон"", ""amount"": ""600 мл""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""50 мл""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""20 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",502,19,3
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120705181646-120721153511-p-O-kurinoe-file-s-gribami.jpg,Куриное филе с грибами,https://eda.ru/recepty/osnovnye-blyuda/kurinoe-file-s-gribami-32607,0,,4,40 минут,"['{""id"": 13509, ""name"": ""Шампиньоны"", ""amount"": ""200 г""}', '{""id"": 13544, ""name"": ""Куриное филе"", ""amount"": ""500 г""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""150 г""}', '{""id"": 13440, ""name"": ""Майонез"", ""amount"": ""150 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 штука""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""1 пучок""}', '{""id"": 13426, ""name"": ""Сыр"", ""amount"": ""150 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",656,19,3
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/110805134417-120213183611-p-O-forel-na-paru-s-kljukvenno-medovim-sousom.jpg,Форель на пару с клюквенно-медовым соусом,https://eda.ru/recepty/osnovnye-blyuda/forel-na-paru-s-kljukvenno-medovim-sousom-20272,0,Европейская кухня,2,30 минут,"['{""id"": 14148, ""name"": ""Форель"", ""amount"": ""300 г""}', '{""id"": 13629, ""name"": ""Морская соль"", ""amount"": ""по вкусу""}', '{""id"": 14775, ""name"": ""Смесь перцев"", ""amount"": ""по вкусу""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}', '{""id"": 13796, ""name"": ""Свежая клюква"", ""amount"": ""300 г""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""3 столовые ложки""}', '{""id"": 13598, ""name"": ""Лайм"", ""amount"": ""1 штука""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""1 стакан""}']",504,19,2
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140220200817-140227123048-p-O-grechka-a-lja-rizotto-s-gorgonzoloj.jpg,Гречка а‑ля ризотто с горгонзолой,https://eda.ru/recepty/osnovnye-blyuda/grechka-a-lja-rizotto-s-gorgonzoloj-34178,0,Русская кухня,2,20 минут,"['{""id"": 13564, ""name"": ""Гречневая крупа"", ""amount"": ""1 стакан""}', '{""id"": 13524, ""name"": ""Лук-шалот"", ""amount"": ""2 головки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""1 зубчик""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13406, ""name"": ""Белое сухое вино"", ""amount"": ""50 мл""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""1,5 стакана""}', '{""id"": 13987, ""name"": ""Сыр горгонзола"", ""amount"": ""100 г""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""½ пучка""}']",211,19,3
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082141-121209003126-p-O-kurica-s-pripravami-v-soevom-souse.jpg,Курица с приправами в соевом соусе,https://eda.ru/recepty/osnovnye-blyuda/kurica-s-pripravami-v-soevom-souse-35014,0,Китайская кухня,2,20 минут,"['{""id"": 13544, ""name"": ""Куриное филе"", ""amount"": ""400 г""}', '{""id"": 17933, ""name"": ""Соевый соус Heinz «Оригинальный вкус»"", ""amount"": ""2 столовые ложки""}', '{""id"": 15797, ""name"": ""Острая паприка"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13440, ""name"": ""Майонез"", ""amount"": ""1 столовая ложка""}', '{""id"": 16702, ""name"": ""Приправа для курицы"", ""amount"": ""по вкусу""}']",562,19,5
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131082810-130106185946-p-O-krolik-v-gorchichnom-souse.jpg,Кролик в горчичном соусе,https://eda.ru/recepty/osnovnye-blyuda/krolik-v-gorchichnom-souse-35368,0,Французская кухня,4,1 час,"['{""id"": 13830, ""name"": ""Кролик"", ""amount"": ""1 штука""}', '{""id"": 13553, ""name"": ""Зернистая горчица"", ""amount"": ""2 столовые ложки""}', '{""id"": 13514, ""name"": ""Дижонская горчица"", ""amount"": ""2 столовые ложки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 зубчика""}', '{""id"": 14021, ""name"": ""Белый лук"", ""amount"": ""1 штука""}', '{""id"": 13406, ""name"": ""Белое сухое вино"", ""amount"": ""150 мл""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 13529, ""name"": ""Сливки 30%-ные"", ""amount"": ""120 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""2 чайные ложки""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 16119, ""name"": ""Листья тимьяна"", ""amount"": ""10 г""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""по вкусу""}']",367,19,1
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213184513-141024163348-p-O-govjadina-po-italjanski-s-travami.jpg,Говядина по‑итальянски с травами,https://eda.ru/recepty/osnovnye-blyuda/govjadina-po-italjanski-s-travami-35130,0,Итальянская кухня,4,30 минут,"['{""id"": 13469, ""name"": ""Говядина"", ""amount"": ""300 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 головка""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""2 г""}', '{""id"": 19431, ""name"": ""Замороженная смесь итальянских трав "", ""amount"": ""2 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 15594, ""name"": ""Смесь итальянских трав"", ""amount"": ""2 чайные ложки""}', '{""id"": 14415, ""name"": ""Красный сладкий перец"", ""amount"": ""1 штука""}']",613,19,3
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130410124428-130425174234-p-O-fasol-zelenaja-struchkovaja-v-farshe-s-jajcom.jpg,Фасоль зеленая стручковая в фарше с яйцом,https://eda.ru/recepty/osnovnye-blyuda/fasol-zelenaja-struchkovaja-v-farshe-s-jajcom-37194,0,Мексиканская кухня,2,20 минут,"['{""id"": 13680, ""name"": ""Фарш"", ""amount"": ""100 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13446, ""name"": ""Зеленая стручковая фасоль"", ""amount"": ""300 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 головка""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 16428, ""name"": ""Специи для мяса"", ""amount"": ""по вкусу""}', '{""id"": 13994, ""name"": ""Подсолнечное масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 14171, ""name"": ""Греческий йогурт"", ""amount"": ""2 столовые ложки""}']",305,19,1
